Data,Oras,Max,Min,Precipitatii,OreSoare,OrePloaie,WMO,ZiTip,Vanzari,Tip
2024-11-12,Constanta,8.9,5.6,0.5,0.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-11-13,Constanta,8.7,5.2,5.1,0.0,16.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-11-14,Constanta,8.7,4.8,3.3,0.6,8.0,55,🌧️ Burniță densă,0.0,arhiva
2024-11-15,Constanta,7.6,4.1,6.8,0.0,10.0,55,🌧️ Burniță densă,0.0,arhiva
2024-11-16,Constanta,8.5,2.0,0.0,6.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-17,Constanta,10.0,2.0,0.0,7.4,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-18,Constanta,9.9,2.0,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-19,Constanta,10.8,1.1,0.0,8.8,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-20,Constanta,14.4,7.7,0.0,7.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-21,Constanta,16.6,2.9,3.2,1.0,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-11-22,Constanta,15.7,1.2,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-23,Constanta,16.3,1.8,5.3,2.3,6.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-11-24,Constanta,5.8,-0.8,0.0,8.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-25,Constanta,7.1,-1.0,0.0,8.6,0.0,1,🌤️ Predominant senin,0.0,arhiva
2024-11-26,Constanta,7.9,-1.3,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-27,Constanta,9.1,4.0,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-28,Constanta,8.5,2.2,0.0,6.3,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-29,Constanta,13.3,6.6,0.0,5.2,0.0,3,☁️ Înnorat,0.0,arhiva
2024-11-30,Constanta,13.1,5.6,0.8,4.5,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-01,Constanta,9.6,7.8,1.5,0.0,13.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-02,Constanta,7.9,5.9,2.1,0.0,11.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-03,Constanta,6.3,4.6,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-04,Constanta,6.2,4.1,4.8,0.0,20.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-12-05,Constanta,6.8,3.4,2.4,0.0,12.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-06,Constanta,11.0,6.2,4.7,0.6,15.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-12-07,Constanta,13.8,10.0,1.4,4.4,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-12-08,Constanta,12.8,9.3,5.6,1.4,11.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-12-09,Constanta,15.4,6.3,4.1,3.2,8.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-12-10,Constanta,8.9,2.6,20.6,0.0,10.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-12-11,Constanta,7.9,1.7,0.0,6.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-12,Constanta,6.8,1.6,0.0,3.1,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-13,Constanta,5.3,-0.5,0.0,4.6,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-14,Constanta,7.2,-2.9,0.1,7.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-15,Constanta,8.0,3.2,0.2,6.4,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-16,Constanta,7.6,0.8,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-17,Constanta,12.6,5.6,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-18,Constanta,12.6,3.4,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-19,Constanta,11.2,2.3,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-20,Constanta,12.9,5.7,0.0,8.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-21,Constanta,7.4,3.3,18.2,0.0,16.0,63,🌧️ Ploaie moderată,0.0,arhiva
2024-12-22,Constanta,3.6,0.3,11.7,0.8,11.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2024-12-23,Constanta,11.3,0.4,0.8,8.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-24,Constanta,11.5,9.5,8.8,0.0,15.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-12-25,Constanta,9.5,6.2,17.3,0.0,24.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2024-12-26,Constanta,6.3,2.6,2.7,0.0,12.0,53,🌦️ Burniță moderată,0.0,arhiva
2024-12-27,Constanta,2.8,1.2,1.2,0.0,6.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2024-12-28,Constanta,3.0,0.8,0.6,0.0,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2024-12-29,Constanta,4.4,1.2,0.0,2.7,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-30,Constanta,5.0,-0.1,0.0,3.0,0.0,3,☁️ Înnorat,0.0,arhiva
2024-12-31,Constanta,9.3,-0.5,0.0,6.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-01,Constanta,12.1,1.2,0.0,8.3,0.0,0,☀️ Cer senin,0.0,arhiva
2025-01-02,Constanta,14.1,3.3,0.0,8.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-03,Constanta,12.5,4.0,0.0,6.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-04,Constanta,6.4,0.2,4.1,4.2,6.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-01-05,Constanta,6.5,-0.9,0.0,7.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-06,Constanta,10.8,1.8,0.0,8.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-07,Constanta,14.1,3.2,0.0,8.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-08,Constanta,16.1,6.6,0.0,8.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-09,Constanta,14.3,6.3,0.0,8.6,0.0,0,☀️ Cer senin,0.0,arhiva
2025-01-10,Constanta,14.8,8.5,0.0,7.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-11,Constanta,10.1,1.5,6.0,1.5,13.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-01-12,Constanta,2.2,0.4,4.5,0.0,11.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-01-13,Constanta,5.5,-1.0,0.0,6.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-14,Constanta,2.1,-0.8,0.0,4.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-15,Constanta,3.1,-2.2,0.0,1.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-16,Constanta,5.8,0.1,0.0,6.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-17,Constanta,6.2,-0.8,0.0,8.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-18,Constanta,8.0,0.4,0.0,8.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-19,Constanta,8.9,0.8,0.0,8.9,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-01-20,Constanta,8.4,-0.6,0.0,8.9,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-01-21,Constanta,8.8,-0.6,0.0,4.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-22,Constanta,8.0,3.3,0.0,5.7,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-23,Constanta,11.1,1.7,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-24,Constanta,10.0,1.6,2.7,1.9,6.0,55,🌧️ Burniță densă,0.0,arhiva
2025-01-25,Constanta,8.7,3.7,2.1,0.0,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-01-26,Constanta,9.8,5.0,0.0,8.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-27,Constanta,12.0,5.8,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-28,Constanta,12.5,4.5,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-29,Constanta,17.9,6.5,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-30,Constanta,16.4,6.8,0.0,6.7,0.0,3,☁️ Înnorat,0.0,arhiva
2025-01-31,Constanta,12.8,6.5,0.0,7.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-01,Constanta,10.2,4.6,0.3,0.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-02-02,Constanta,7.9,2.8,0.0,6.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-03,Constanta,7.7,0.9,1.4,0.0,6.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-02-04,Constanta,4.3,-2.2,0.0,6.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-05,Constanta,3.9,-1.0,0.1,6.0,1.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-02-06,Constanta,2.9,-2.0,0.0,8.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-07,Constanta,2.8,-1.1,0.0,7.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-08,Constanta,0.1,-1.9,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-09,Constanta,0.0,-2.7,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-10,Constanta,0.4,-5.5,0.0,9.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-11,Constanta,1.3,-4.3,0.0,3.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-12,Constanta,2.3,-3.2,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-13,Constanta,6.1,-5.2,0.0,9.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-14,Constanta,10.3,2.4,0.0,9.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-15,Constanta,5.2,-1.6,0.1,5.5,1.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-02-16,Constanta,0.8,-2.0,6.9,0.0,24.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-02-17,Constanta,1.3,0.7,5.7,0.0,24.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-02-18,Constanta,1.0,0.0,4.7,0.0,24.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-02-19,Constanta,0.5,-5.4,2.4,8.0,9.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-02-20,Constanta,0.9,-5.9,0.0,10.2,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-02-21,Constanta,-0.2,-5.7,0.0,10.4,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-02-22,Constanta,0.4,-6.6,0.0,10.2,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-02-23,Constanta,-0.6,-5.4,0.0,10.6,0.0,0,☀️ Cer senin,0.0,arhiva
2025-02-24,Constanta,3.8,-5.7,0.0,10.7,0.0,0,☀️ Cer senin,0.0,arhiva
2025-02-25,Constanta,5.6,-5.4,0.0,10.7,0.0,0,☀️ Cer senin,0.0,arhiva
2025-02-26,Constanta,6.8,-3.5,0.0,10.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-27,Constanta,7.9,4.6,0.0,1.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-02-28,Constanta,6.7,5.2,0.0,0.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-01,Constanta,7.3,4.9,0.6,1.2,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-02,Constanta,8.1,2.4,1.1,1.0,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-03,Constanta,6.6,0.2,0.0,7.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-04,Constanta,10.1,-1.0,0.0,9.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-05,Constanta,14.6,1.3,0.0,10.9,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-03-06,Constanta,17.3,5.0,0.0,10.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-07,Constanta,14.2,1.7,0.0,10.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-08,Constanta,11.4,2.5,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-09,Constanta,11.8,4.1,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-10,Constanta,13.6,0.9,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-11,Constanta,18.4,6.7,0.0,10.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-12,Constanta,19.5,13.2,0.0,5.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-13,Constanta,18.0,12.3,5.4,6.0,6.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-03-14,Constanta,20.1,11.4,0.0,11.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-15,Constanta,25.5,12.9,0.0,11.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-16,Constanta,19.3,6.7,0.0,5.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-17,Constanta,9.8,3.7,1.3,4.4,9.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-18,Constanta,6.0,0.6,0.6,7.7,5.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-03-19,Constanta,9.0,-1.8,0.0,9.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-20,Constanta,10.1,1.4,0.0,11.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-21,Constanta,13.1,2.4,0.0,11.8,0.0,0,☀️ Cer senin,0.0,arhiva
2025-03-22,Constanta,10.4,2.1,0.0,11.8,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-23,Constanta,9.9,6.5,1.4,5.5,2.0,55,🌧️ Burniță densă,0.0,arhiva
2025-03-24,Constanta,17.0,8.3,1.5,9.7,1.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-03-25,Constanta,23.7,12.9,0.0,11.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-03-26,Constanta,15.1,8.3,0.5,1.0,3.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-27,Constanta,10.7,8.0,1.0,3.8,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-28,Constanta,10.9,8.0,0.9,2.2,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-03-29,Constanta,11.0,8.4,5.1,3.2,4.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-03-30,Constanta,14.9,7.2,1.3,8.5,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-03-31,Constanta,12.7,7.4,0.0,9.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-01,Constanta,9.3,7.5,0.8,1.1,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-02,Constanta,12.5,7.5,5.7,0.0,10.0,55,🌧️ Burniță densă,0.0,arhiva
2025-04-03,Constanta,15.4,7.3,0.6,10.9,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-04,Constanta,13.1,8.5,3.6,1.6,7.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-04-05,Constanta,16.4,10.1,1.1,11.4,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-06,Constanta,10.8,4.0,2.2,0.2,10.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-04-07,Constanta,5.5,1.4,3.0,0.7,16.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-04-08,Constanta,8.8,-0.2,0.0,10.1,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-09,Constanta,9.0,1.6,1.8,11.1,5.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-04-10,Constanta,13.0,0.8,4.1,7.1,6.0,73,🌨️ Ninsoare moderată,0.0,arhiva
2025-04-11,Constanta,7.1,-0.6,0.3,8.1,3.0,71,🌨️ Ninsoare ușoară,0.0,arhiva
2025-04-12,Constanta,10.3,3.0,0.0,11.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-13,Constanta,12.5,3.1,0.0,12.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-14,Constanta,10.8,4.9,0.0,12.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-15,Constanta,12.3,7.0,0.0,11.7,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-16,Constanta,13.8,8.6,0.0,12.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-17,Constanta,13.5,8.6,0.0,12.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-18,Constanta,13.2,9.0,0.1,12.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-19,Constanta,13.0,8.0,0.0,11.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-20,Constanta,18.3,6.4,0.3,12.9,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-21,Constanta,18.7,10.0,0.0,12.9,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-04-22,Constanta,17.7,9.8,0.0,13.3,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-04-23,Constanta,17.1,8.1,0.0,13.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-04-24,Constanta,18.4,7.4,0.0,13.5,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-04-25,Constanta,22.6,8.8,0.4,13.6,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-26,Constanta,19.9,13.9,0.6,11.1,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-04-27,Constanta,15.1,8.2,0.0,13.6,0.0,3,☁️ Înnorat,0.0,arhiva
2025-04-28,Constanta,13.3,5.2,0.0,13.9,0.0,0,☀️ Cer senin,0.0,arhiva
2025-04-29,Constanta,12.5,5.3,0.0,13.9,0.0,0,☀️ Cer senin,0.0,arhiva
2025-04-30,Constanta,14.9,2.4,0.0,13.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-01,Constanta,17.7,5.9,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-02,Constanta,16.1,8.8,0.0,13.2,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-05-03,Constanta,17.2,6.8,0.0,14.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-05-04,Constanta,17.4,10.4,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-05,Constanta,19.0,11.4,0.2,13.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-06,Constanta,18.4,12.5,0.3,8.7,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-07,Constanta,23.1,12.7,8.1,9.9,7.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-05-08,Constanta,15.3,13.0,0.9,9.7,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-09,Constanta,18.3,12.0,1.0,13.6,2.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-10,Constanta,12.4,9.5,0.6,2.8,6.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-11,Constanta,15.8,9.5,2.1,14.0,6.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-12,Constanta,13.4,8.1,8.3,6.6,8.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-05-13,Constanta,14.4,8.2,0.4,14.0,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-14,Constanta,17.1,7.3,1.4,14.0,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-15,Constanta,18.8,9.8,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-16,Constanta,15.4,12.8,3.8,1.2,4.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-05-17,Constanta,16.4,10.9,10.1,6.4,10.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-05-18,Constanta,19.0,8.4,0.4,14.0,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-19,Constanta,21.8,12.2,0.6,14.0,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-20,Constanta,19.1,10.2,0.0,13.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-21,Constanta,17.9,9.2,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-05-22,Constanta,20.2,13.8,0.9,13.3,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-23,Constanta,19.0,13.5,0.4,13.9,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-24,Constanta,21.1,13.1,0.3,11.1,2.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-25,Constanta,21.0,13.9,5.2,8.2,8.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-05-26,Constanta,17.8,13.1,5.2,0.3,12.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-05-27,Constanta,18.7,12.5,1.1,13.4,7.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-05-28,Constanta,19.8,13.4,2.3,12.2,13.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-29,Constanta,19.1,12.1,1.1,13.9,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-05-30,Constanta,19.6,14.7,2.2,13.5,8.0,55,🌧️ Burniță densă,0.0,arhiva
2025-05-31,Constanta,21.7,14.1,0.1,14.0,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-06-01,Constanta,22.6,14.5,0.0,13.4,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-02,Constanta,24.8,15.6,1.0,14.1,3.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-06-03,Constanta,26.5,16.9,0.1,14.1,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-06-04,Constanta,25.5,18.0,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-05,Constanta,24.8,18.0,0.0,14.1,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-06,Constanta,23.9,17.3,0.0,14.2,0.0,0,☀️ Cer senin,0.0,arhiva
2025-06-07,Constanta,23.3,16.0,0.0,13.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-08,Constanta,24.6,13.8,0.0,14.3,0.0,0,☀️ Cer senin,0.0,arhiva
2025-06-09,Constanta,26.2,14.7,0.0,14.3,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-06-10,Constanta,23.5,19.0,0.0,14.2,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-11,Constanta,24.0,16.8,0.0,14.3,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-12,Constanta,22.8,17.9,0.0,14.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-13,Constanta,22.4,16.1,0.8,14.3,5.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-06-14,Constanta,23.6,15.1,2.1,14.1,4.0,61,🌧️ Ploaie ușoară,0.0,arhiva
2025-06-15,Constanta,24.5,14.9,0.1,14.4,1.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-06-16,Constanta,25.7,16.8,0.0,14.5,0.0,0,☀️ Cer senin,0.0,arhiva
2025-06-17,Constanta,27.0,18.4,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-18,Constanta,25.2,20.3,0.0,14.3,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-06-19,Constanta,29.7,17.8,1.3,14.4,4.0,53,🌦️ Burniță moderată,0.0,arhiva
2025-06-20,Constanta,24.1,20.9,0.0,12.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-21,Constanta,24.2,17.1,0.0,13.9,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-22,Constanta,24.2,15.5,0.0,14.5,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-23,Constanta,26.7,18.0,0.0,14.5,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-06-24,Constanta,30.5,19.0,0.0,14.5,0.0,0,☀️ Cer senin,0.0,arhiva
2025-06-25,Constanta,27.6,21.7,0.0,14.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-06-26,Constanta,30.6,22.1,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-27,Constanta,27.3,20.6,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-06-28,Constanta,26.3,21.1,5.6,11.1,5.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-06-29,Constanta,28.0,17.8,0.0,13.2,0.0,3,☁️ Înnorat,0.0,arhiva
2025-06-30,Constanta,28.9,22.1,1.6,12.5,8.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-07-01,Constanta,24.5,20.0,0.0,14.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-07-02,Constanta,24.9,18.0,0.0,14.5,0.0,3,☁️ Înnorat,0.0,arhiva
2025-07-03,Constanta,26.8,19.5,0.0,14.5,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-04,Constanta,29.9,18.4,0.0,14.5,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-05,Constanta,28.3,20.0,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-06,Constanta,29.0,19.8,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-07,Constanta,28.4,21.7,0.0,14.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-08,Constanta,27.3,21.5,0.0,14.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-09,Constanta,27.5,22.2,0.0,14.0,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-07-10,Constanta,28.3,17.4,0.0,12.3,0.0,3,☁️ Înnorat,0.0,arhiva
2025-07-11,Constanta,25.3,18.9,0.0,14.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-12,Constanta,26.9,19.0,0.0,14.4,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-13,Constanta,28.7,19.7,0.0,14.4,0.0,0,☀️ Cer senin,0.0,arhiva
2025-07-14,Constanta,30.2,20.2,0.0,14.2,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-15,Constanta,31.0,20.8,0.0,14.2,0.0,2,⛅ Parțial înnorat,0.0,arhiva
2025-07-16,Constanta,30.7,22.7,0.0,14.0,0.0,3,☁️ Înnorat,0.0,arhiva
2025-07-17,Constanta,26.0,20.8,7.9,13.2,2.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-07-18,Constanta,27.4,17.6,6.5,14.2,4.0,63,🌧️ Ploaie moderată,0.0,arhiva
2025-07-19,Constanta,27.1,17.2,0.4,14.1,4.0,51,🌦️ Burniță ușoară,0.0,arhiva
2025-07-20,Constanta,29.1,18.8,0.0,14.2,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-21,Constanta,30.5,21.1,0.0,14.1,0.0,1,🌤️ Predominant senin,0.0,arhiva
2025-07-22,Constanta,31.4,23.8,0.0,14.1,0.0,2,⛅ Parțial înnorat,0.0,arhiva
